"app_id","title","date_release","win","mac","linux","rating","positive_ratio","user_reviews","price_final","price_original","discount","steam_deck"
873230,"The King's Request: Physiology and Anatomy Revision Game",2018-06-24,TRUE,TRUE,TRUE,"Very Positive",93,159,0,0,0,TRUE
266490,"Lili: Child of Geos - Complete Edition",2014-05-09,TRUE,FALSE,FALSE,"Very Positive",86,773,14.99,14.99,0,TRUE
359870,"FINAL FANTASY X/X-2 HD Remaster",2016-05-12,TRUE,FALSE,FALSE,"Very Positive",90,13384,29.99,29.99,0,TRUE
1544360,"LEGO® Builder's Journey",2021-06-22,TRUE,FALSE,FALSE,"Very Positive",83,2843,6.79,19.99,66,TRUE
1055000,"EndlessHell",2019-04-17,TRUE,FALSE,FALSE,"Mixed",53,13,1.88,1.88,0,TRUE
676580,"NEO Impossible Bosses",2018-02-13,TRUE,FALSE,FALSE,"Positive",100,10,13.99,13.99,0,TRUE
2255120,"Museum of Monoliths",2023-02-21,TRUE,FALSE,FALSE,"Positive",100,13,2.69,2.99,10,TRUE
575720,"Mighty Party",2017-03-30,TRUE,FALSE,FALSE,"Mixed",59,2265,0,0,0,TRUE
21090,"F.E.A.R.",2012-07-12,TRUE,FALSE,FALSE,"Very Positive",94,8663,54.99,54.99,0,TRUE
1080450,"Wayward Strand",2022-09-15,TRUE,FALSE,FALSE,"Positive",92,41,19.99,19.99,0,TRUE
336840,"Color Guardians",2015-05-12,TRUE,TRUE,FALSE,"Positive",88,18,14.99,14.99,0,TRUE
878940,"Collective: the Community Created Card Game",2020-03-27,TRUE,TRUE,FALSE,"Very Positive",81,200,0,0,0,TRUE
1216600,"QUICAL",2021-02-22,TRUE,FALSE,FALSE,"Mixed",69,13,4.99,4.99,0,TRUE
1736090,"Demolish & Build VR",2021-10-18,TRUE,FALSE,FALSE,"Mostly Negative",37,24,19.99,19.99,0,TRUE
364690,"SUPER DISTRO",2015-07-22,TRUE,FALSE,FALSE,"Mostly Negative",33,254,0.99,0.99,0,TRUE
2302990,"Vacuum Warrior - Idle Game",2023-06-29,TRUE,FALSE,FALSE,"Positive",80,26,0,0,0,TRUE
623530,"RIFT - Ascended Essentials Pack",2017-04-18,TRUE,FALSE,FALSE,"Mixed",47,21,39.99,39.99,0,TRUE
264610,"PAYDAY 2: Armored Transport",2013-11-14,TRUE,FALSE,FALSE,"Mostly Positive",72,590,1.99,1.99,0,TRUE
1419670,"REALITY",2020-10-30,TRUE,FALSE,FALSE,"Positive",92,13,1.99,1.99,0,TRUE
1986040,"Kingdom Draw",2022-08-02,TRUE,TRUE,TRUE,"Mostly Positive",70,51,0,0,0,TRUE
976060,"In The Ember 余烬之中",2019-01-18,TRUE,FALSE,FALSE,"Positive",95,20,0.99,0.99,0,TRUE
1843110,"Makis Adventure",2023-01-18,TRUE,FALSE,FALSE,"Positive",90,20,9.99,9.99,0,TRUE
756490,"Next Hero",2018-03-16,TRUE,FALSE,FALSE,"Mostly Positive",70,31,9.99,9.99,0,TRUE
376391,"The Witcher 3: Wild Hunt - 'Ballad Heroes' Neutral Gwent Card Set",2015-06-10,TRUE,FALSE,FALSE,"Very Positive",94,266,0,0,0,TRUE
2177070,"Element TD 2 - Mazing Expansion",2022-12-02,TRUE,FALSE,FALSE,"Positive",100,22,6.99,6.99,0,TRUE
617090,"Portal Knights - Portal Pioneer Pack",2017-07-20,TRUE,FALSE,FALSE,"Mixed",50,16,2.99,2.99,0,TRUE
710470,"Little Witch Academia: Chamber of Time",2018-05-15,TRUE,FALSE,FALSE,"Mostly Positive",77,980,39.99,39.99,0,TRUE
2008050,"Right and Down",2022-10-18,TRUE,FALSE,FALSE,"Very Positive",83,137,9.99,9.99,0,TRUE
1390680,"Music Maker Free Steam Edition",2020-10-09,TRUE,FALSE,FALSE,"Mixed",43,195,0,0,0,TRUE
1865780,"Downfall - A Slay the Spire Fan Expansion",2022-03-25,TRUE,FALSE,TRUE,"Overwhelmingly Positive",97,2373,0,0,0,TRUE
1295730,"Leveling up girls in another world",2023-04-28,TRUE,FALSE,FALSE,"Mostly Negative",25,16,13.39,19.99,33,TRUE
1362340,"Freelancer Life Simulator",2021-03-05,TRUE,FALSE,FALSE,"Mostly Negative",28,28,4.99,4.99,0,TRUE
559670,"Slayaway Camp - Santa's Slay Expansion",2016-12-07,TRUE,TRUE,TRUE,"Positive",90,10,1.99,1.99,0,TRUE
800670,"NetStars - VR Goalie Trainer",2018-03-29,TRUE,FALSE,FALSE,"Mostly Positive",73,19,4.99,4.99,0,TRUE
1599690,"WORDLAND",2021-05-05,TRUE,FALSE,FALSE,"Positive",96,31,1.99,1.99,0,TRUE
1671600,"Captain Bones: Prologue",2021-07-23,TRUE,FALSE,FALSE,"Very Positive",87,496,0,0,0,TRUE
1419740,"The Witch in the Forest",2020-10-01,TRUE,FALSE,FALSE,"Very Positive",85,75,0,0,0,TRUE
1979160,"GoRogue",2022-05-16,TRUE,TRUE,TRUE,"Mixed",55,29,0,0,0,TRUE
1375480,"Bunny's Flowers",2021-03-15,TRUE,FALSE,FALSE,"Very Positive",100,52,7.99,7.99,0,TRUE
382467,"Tales of Zestiria - Evangelion Costume Set",2015-11-10,TRUE,FALSE,FALSE,"Positive",87,24,9.99,9.99,0,TRUE
649670,"ZHUST - THE ILLUSION SOUL",2017-06-09,TRUE,FALSE,FALSE,"Mixed",53,32,4.99,4.99,0,TRUE
2189860,"Outer Terror",2023-04-20,TRUE,FALSE,FALSE,"Mixed",63,11,6.99,9.99,30,TRUE
1011390,"Field of Glory: Empires",2019-07-11,TRUE,FALSE,FALSE,"Very Positive",82,639,23.99,39.99,40,TRUE
914290,"Welcome to Princeland",2018-11-09,TRUE,FALSE,FALSE,"Mostly Positive",77,295,4.99,4.99,0,TRUE
1583170,"Herder",2021-07-26,TRUE,FALSE,FALSE,"Positive",100,10,4.99,4.99,0,TRUE
495950,"Sniper Ghost Warrior 3 - The Escape of Lydia",2017-04-17,TRUE,FALSE,FALSE,"Mostly Negative",20,97,2.99,2.99,0,TRUE
890400,"Uncharted Waters Online",2018-12-19,TRUE,FALSE,FALSE,"Mostly Positive",72,327,0,0,0,TRUE
343070,"World of Subways 4 – New York Line 7",2015-03-23,TRUE,FALSE,FALSE,"Mixed",67,273,14.99,14.99,0,TRUE
799840,"Life and Debt: A Real Life Simulator",2018-02-28,TRUE,TRUE,TRUE,"Mixed",40,22,1.49,4.99,70,TRUE
966320,"Later Alligator",2019-09-18,TRUE,TRUE,TRUE,"Overwhelmingly Positive",96,1655,17.99,17.99,0,TRUE
1589890,"便利商店‪6",2021-06-14,TRUE,TRUE,FALSE,"Negative",0,10,12.99,12.99,0,TRUE
822760,"Fureraba ~Friend to Lover~",2018-05-04,TRUE,FALSE,FALSE,"Very Positive",98,265,29.99,29.99,0,TRUE
65224,"Train Simulator: Bristol-Exeter Route Add-On",2011-06-10,TRUE,FALSE,FALSE,"Mixed",59,27,29.99,29.99,0,TRUE
2222190,"Way of the Wizard",2023-01-19,TRUE,FALSE,FALSE,"Positive",100,10,10.99,10.99,0,TRUE
447860,"Maria the Witch",2016-03-01,TRUE,FALSE,FALSE,"Mixed",61,36,4.99,4.99,0,TRUE
1552588,"Monster Hunter Stories 2: Wings of Ruin - Launch Starter Pack",2021-07-08,TRUE,FALSE,FALSE,"Positive",92,26,0,0,0,TRUE
1433340,"Happy's Humble Burger Farm",2021-12-03,TRUE,FALSE,FALSE,"Very Positive",93,875,19.99,19.99,0,TRUE
1371690,"GRAVEN",2021-05-26,TRUE,FALSE,FALSE,"Mostly Positive",70,547,24.99,24.99,0,TRUE
307960,"IL-2 Sturmovik: Battle of Stalingrad",2014-10-22,TRUE,FALSE,FALSE,"Very Positive",81,5127,50,0,0,TRUE
852160,"Jack the Barbarian",2018-05-21,TRUE,FALSE,FALSE,"Mixed",56,23,1.49,2.99,50,TRUE
326410,"Windward",2015-05-12,TRUE,TRUE,TRUE,"Very Positive",80,2534,9.99,9.99,0,TRUE
985430,"Terrible Laboratory",2019-03-28,TRUE,FALSE,FALSE,"Mostly Positive",79,318,5.49,10.99,50,TRUE
1836880,"Yumeiri",2022-03-01,TRUE,FALSE,FALSE,"Positive",91,24,8,8,0,TRUE
1613111,"SnowRunner - Burning Bright Vinyl Wrap Pack",2021-05-17,TRUE,FALSE,FALSE,"Mixed",69,13,2.99,2.99,0,TRUE
1805200,"Shirone: the Dragon Girl",2022-03-09,TRUE,FALSE,FALSE,"Very Positive",100,76,14.99,14.99,0,TRUE
549160,"Army Men",2017-12-20,TRUE,FALSE,FALSE,"Mostly Positive",76,88,1.49,5.99,75,TRUE
223594,"The Sims 3: Seasons",2012-11-20,TRUE,FALSE,FALSE,"Very Positive",88,198,19.99,19.99,0,TRUE
251690,"Speedball 2 HD",2013-12-05,TRUE,FALSE,FALSE,"Mostly Positive",71,286,9.99,9.99,0,TRUE
838180,"MechCorp",2018-08-02,TRUE,FALSE,FALSE,"Mostly Positive",79,62,8.99,8.99,0,TRUE
